product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency,profit_margin_percentage,profit_margin,cost_price
Prod297,Cus020,Mark011,2017-10-25,1,667,INR,-0.24,-160.08,827.08
Prod297,Cus020,Mark011,2017-10-26,1,333,INR,0.07,23.31,309.69
Prod297,Cus020,Mark011,2017-10-31,1,671,INR,0.36,241.56,429.44
Prod297,Cus020,Mark011,2017-11-02,1,338,INR,-0.21,-70.98,408.98
Prod297,Cus020,Mark011,2017-11-03,1,167,INR,-0.01,-1.67,168.67
Prod297,Cus020,Mark011,2017-11-07,1,671,INR,-0.17,-114.07,785.07
Prod297,Cus020,Mark011,2017-11-09,1,505,INR,-0.02,-10.1,515.1
Prod297,Cus020,Mark011,2017-11-13,1,514,INR,-0.35,-179.9,693.9
Prod297,Cus020,Mark011,2017-11-14,1,171,INR,-0.16,-27.36,198.36
Prod297,Cus020,Mark011,2017-11-15,1,514,INR,0.36,185.04,328.96
Prod297,Cus020,Mark011,2017-11-16,1,171,INR,-0.35,-59.85,230.85
Prod297,Cus020,Mark011,2017-11-17,1,519,INR,0.29,150.51,368.49
Prod297,Cus020,Mark011,2017-11-23,1,347,INR,0.19,65.93,281.07
Prod297,Cus020,Mark011,2017-11-24,1,171,INR,-0.08,-13.68,184.68
Prod297,Cus020,Mark011,2017-11-27,1,171,INR,0.26,44.46,126.54
Prod297,Cus020,Mark011,2017-11-28,1,514,INR,-0.02,-10.28,524.28
Prod297,Cus020,Mark011,2017-11-30,1,519,INR,0.24,124.56,394.44
Prod297,Cus020,Mark011,2017-12-06,1,347,INR,0.12,41.64,305.36
Prod297,Cus020,Mark011,2017-12-07,1,1204,INR,0.37,445.48,758.52
Prod297,Cus020,Mark011,2017-12-11,1,171,INR,0.2,34.2,136.8
Prod297,Cus020,Mark011,2017-12-12,1,347,INR,0.22,76.34,270.66
Prod297,Cus020,Mark011,2017-12-20,1,690,INR,0.19,131.1,558.9
Prod297,Cus020,Mark011,2017-12-21,1,514,INR,-0.33,-169.62,683.62
Prod297,Cus020,Mark011,2017-12-22,1,171,INR,0.3,51.3,119.7
Prod297,Cus020,Mark011,2017-12-29,1,694,INR,-0.18,-124.92,818.92
Prod297,Cus020,Mark011,2018-01-03,1,514,INR,-0.28,-143.92,657.92
Prod297,Cus020,Mark011,2018-01-08,1,347,INR,-0.18,-62.46,409.46
Prod297,Cus020,Mark011,2018-01-09,1,171,INR,0.02,3.42,167.58
Prod297,Cus020,Mark011,2018-01-10,1,171,INR,0.07,11.97,159.03
Prod297,Cus020,Mark011,2018-01-18,1,171,INR,0.28,47.88,123.12
Prod297,Cus020,Mark011,2018-01-22,1,343,INR,0.23,78.89,264.11
Prod297,Cus020,Mark011,2018-01-23,1,685,INR,-0.15,-102.75,787.75
Prod297,Cus020,Mark011,2018-01-24,1,861,INR,-0.03,-25.83,886.83
Prod297,Cus020,Mark011,2018-01-26,1,171,INR,0.4,68.4,102.6
Prod297,Cus020,Mark011,2018-01-29,1,685,INR,-0.18,-123.3,808.3
Prod297,Cus020,Mark011,2018-01-31,1,519,INR,-0.06,-31.14,550.14
Prod297,Cus020,Mark011,2018-02-01,1,1032,INR,0.11,113.52,918.48
Prod297,Cus020,Mark011,2018-02-02,1,514,INR,0.27,138.78,375.22
Prod297,Cus020,Mark011,2018-02-05,1,690,INR,-0.34,-234.6,924.6
Prod297,Cus020,Mark011,2018-02-12,1,343,INR,0.27,92.61,250.39
Prod297,Cus020,Mark011,2018-02-14,1,171,INR,0.23,39.33,131.67
Prod297,Cus020,Mark011,2018-02-15,1,171,INR,-0.01,-1.71,172.71
Prod297,Cus020,Mark011,2018-02-19,1,1032,INR,-0.04,-41.28,1073.28
Prod297,Cus020,Mark011,2018-02-21,1,519,INR,0.17,88.23,430.77
Prod297,Cus020,Mark011,2018-02-22,1,343,INR,0.39,133.77,209.23
Prod297,Cus020,Mark011,2018-02-23,1,171,INR,-0.27,-46.17,217.17
Prod297,Cus020,Mark011,2018-02-28,1,343,INR,0.24,82.32,260.68
Prod297,Cus020,Mark011,2018-03-01,1,347,INR,-0.16,-55.52,402.52
Prod297,Cus020,Mark011,2018-03-08,1,343,INR,0.36,123.48,219.52
Prod297,Cus020,Mark011,2018-03-09,1,509,INR,0.18,91.62,417.38
Prod297,Cus020,Mark011,2018-03-12,1,1005,INR,0.37,371.85,633.15
Prod297,Cus020,Mark011,2018-03-13,1,162,INR,0.13,21.06,140.94
Prod297,Cus020,Mark011,2018-03-14,1,495,INR,0.12,59.4,435.6
Prod297,Cus020,Mark011,2018-03-15,1,495,INR,0.13,64.35,430.65
Prod297,Cus020,Mark011,2018-03-20,1,329,INR,-0.23,-75.67,404.67
Prod297,Cus020,Mark011,2018-03-21,1,167,INR,-0.24,-40.08,207.08
Prod297,Cus020,Mark011,2018-03-23,1,167,INR,-0.17,-28.39,195.39
Prod297,Cus020,Mark011,2018-03-26,1,981,INR,0.32,313.92,667.08
Prod297,Cus020,Mark011,2018-03-27,1,986,INR,-0.22,-216.92,1202.92
Prod297,Cus020,Mark011,2018-03-28,1,500,INR,0.08,40,460
Prod297,Cus020,Mark011,2018-03-30,1,329,INR,0.23,75.67,253.33
Prod297,Cus020,Mark011,2018-04-03,1,491,INR,0.3,147.3,343.7
Prod297,Cus020,Mark011,2018-04-04,1,981,INR,0.01,9.81,971.19
Prod297,Cus020,Mark011,2018-04-05,1,495,INR,-0.08,-39.6,534.6
Prod297,Cus020,Mark011,2018-04-06,1,491,INR,0.19,93.29,397.71
Prod297,Cus020,Mark011,2018-04-09,1,162,INR,-0.04,-6.48,168.48
Prod297,Cus020,Mark011,2018-04-10,1,329,INR,0.08,26.32,302.68
Prod297,Cus020,Mark011,2018-04-13,1,824,INR,0.36,296.64,527.36
Prod297,Cus020,Mark011,2018-04-17,1,162,INR,0.38,61.56,100.44
Prod297,Cus020,Mark011,2018-04-18,1,162,INR,-0.15,-24.3,186.3
Prod297,Cus020,Mark011,2018-04-19,1,324,INR,-0.15,-48.6,372.6
Prod297,Cus020,Mark011,2018-04-24,1,819,INR,-0.31,-253.89,1072.89
Prod297,Cus020,Mark011,2018-04-26,1,162,INR,-0.01,-1.62,163.62
Prod297,Cus020,Mark011,2018-04-27,1,162,INR,0.19,30.78,131.22
Prod297,Cus020,Mark011,2018-05-03,1,491,INR,0.27,132.57,358.43
Prod297,Cus020,Mark011,2018-05-04,1,167,INR,-0.03,-5.01,172.01
Prod297,Cus020,Mark011,2018-05-07,1,167,INR,0.17,28.39,138.61
Prod297,Cus020,Mark011,2018-05-08,1,329,INR,-0.22,-72.38,401.38
Prod297,Cus020,Mark011,2018-05-09,1,491,INR,0.07,34.37,456.63
Prod297,Cus020,Mark011,2018-05-11,1,329,INR,0.31,101.99,227.01
Prod297,Cus020,Mark011,2018-05-15,1,653,INR,0.31,202.43,450.57
Prod297,Cus020,Mark011,2018-05-16,1,329,INR,0.22,72.38,256.62
Prod297,Cus020,Mark011,2018-05-17,1,491,INR,-0.12,-58.92,549.92
Prod297,Cus020,Mark011,2018-05-18,1,829,INR,0.22,182.38,646.62
Prod297,Cus020,Mark011,2018-05-22,1,495,INR,-0.22,-108.9,603.9
Prod297,Cus020,Mark011,2018-05-23,1,495,INR,-0.14,-69.3,564.3
Prod297,Cus020,Mark011,2018-05-24,1,329,INR,0,0,329
Prod297,Cus020,Mark011,2018-05-25,1,167,INR,0.02,3.34,163.66
Prod297,Cus020,Mark011,2018-05-28,1,167,INR,0.12,20.04,146.96
Prod297,Cus020,Mark011,2018-05-29,1,329,INR,0.3,98.7,230.3
Prod297,Cus020,Mark011,2018-05-30,1,1148,INR,-0.07,-80.36,1228.36
Prod297,Cus020,Mark011,2018-05-31,1,1153,INR,-0.11,-126.83,1279.83
Prod297,Cus020,Mark011,2018-06-01,1,167,INR,0.25,41.75,125.25
Prod297,Cus020,Mark011,2018-06-04,1,329,INR,0.25,82.25,246.75
Prod297,Cus020,Mark011,2018-06-06,1,329,INR,0.03,9.87,319.13
Prod297,Cus020,Mark011,2018-06-07,1,500,INR,-0.17,-85,585
Prod297,Cus020,Mark011,2018-06-08,1,329,INR,-0.19,-62.51,391.51
Prod297,Cus020,Mark011,2018-06-11,1,329,INR,-0.2,-65.8,394.8
Prod297,Cus020,Mark011,2018-06-12,1,162,INR,0.2,32.4,129.6
Prod297,Cus020,Mark011,2018-06-14,1,662,INR,-0.3,-198.6,860.6
Prod297,Cus020,Mark011,2018-06-15,1,162,INR,0.19,30.78,131.22
Prod297,Cus020,Mark011,2018-06-19,1,167,INR,0.07,11.69,155.31
Prod297,Cus020,Mark011,2018-06-20,1,329,INR,-0.16,-52.64,381.64
Prod297,Cus020,Mark011,2018-06-22,1,329,INR,0.02,6.58,322.42
Prod297,Cus020,Mark011,2018-06-25,1,495,INR,0.29,143.55,351.45
Prod297,Cus020,Mark011,2018-06-26,1,329,INR,0.13,42.77,286.23
Prod297,Cus020,Mark011,2018-06-27,1,829,INR,0.28,232.12,596.88
Prod297,Cus020,Mark011,2018-06-28,1,162,INR,0.18,29.16,132.84
Prod297,Cus020,Mark011,2018-06-29,1,162,INR,-0.29,-46.98,208.98
Prod297,Cus020,Mark011,2018-07-02,1,819,INR,-0.02,-16.38,835.38
Prod297,Cus020,Mark011,2018-07-03,1,329,INR,0.37,121.73,207.27
Prod297,Cus020,Mark011,2018-07-04,1,162,INR,0.28,45.36,116.64
Prod297,Cus020,Mark011,2018-07-05,1,162,INR,-0.03,-4.86,166.86
Prod297,Cus020,Mark011,2018-07-09,1,162,INR,0.24,38.88,123.12
Prod297,Cus020,Mark011,2018-07-10,1,657,INR,-0.01,-6.57,663.57
Prod297,Cus020,Mark011,2018-07-12,1,167,INR,-0.22,-36.74,203.74
Prod297,Cus020,Mark011,2018-07-13,1,495,INR,0.25,123.75,371.25
Prod297,Cus020,Mark011,2018-07-17,1,491,INR,-0.18,-88.38,579.38
Prod297,Cus020,Mark011,2018-07-18,1,981,INR,0.01,9.81,971.19
Prod297,Cus020,Mark011,2018-07-19,1,657,INR,0.3,197.1,459.9
Prod297,Cus020,Mark011,2018-07-20,1,653,INR,-0.17,-111.01,764.01
Prod297,Cus020,Mark011,2018-07-23,1,1153,INR,-0.25,-288.25,1441.25
Prod297,Cus020,Mark011,2018-07-24,1,329,INR,0.22,72.38,256.62
Prod297,Cus020,Mark011,2018-07-25,1,167,INR,0.39,65.13,101.87
Prod297,Cus020,Mark011,2018-07-26,1,491,INR,-0.24,-117.84,608.84
Prod297,Cus020,Mark011,2018-07-27,1,491,INR,-0.3,-147.3,638.3
Prod297,Cus020,Mark011,2018-07-30,1,653,INR,0.32,208.96,444.04
Prod297,Cus020,Mark011,2018-07-31,1,329,INR,0.27,88.83,240.17
Prod297,Cus020,Mark011,2018-08-01,1,1148,INR,-0.29,-332.92,1480.92
Prod297,Cus020,Mark011,2018-08-03,1,662,INR,-0.19,-125.78,787.78
Prod297,Cus020,Mark011,2018-08-06,1,329,INR,-0.17,-55.93,384.93
Prod297,Cus020,Mark011,2018-08-07,1,1153,INR,-0.19,-219.07,1372.07
Prod297,Cus020,Mark011,2018-08-08,1,329,INR,0.11,36.19,292.81
Prod297,Cus020,Mark011,2018-08-09,1,162,INR,0.01,1.62,160.38
Prod297,Cus020,Mark011,2018-08-13,1,343,INR,-0.16,-54.88,397.88
Prod297,Cus020,Mark011,2018-08-14,1,171,INR,-0.24,-41.04,212.04
Prod297,Cus020,Mark011,2018-08-16,1,343,INR,-0.11,-37.73,380.73
Prod297,Cus020,Mark011,2018-08-20,1,519,INR,0.01,5.19,513.81
Prod297,Cus020,Mark011,2018-08-22,1,657,INR,0.14,91.98,565.02
Prod297,Cus020,Mark011,2018-08-27,1,685,INR,0.06,41.1,643.9
Prod297,Cus020,Mark011,2018-08-30,1,171,INR,0.29,49.59,121.41
Prod297,Cus020,Mark011,2018-08-31,1,1032,INR,-0.15,-154.8,1186.8
Prod297,Cus020,Mark011,2018-09-03,1,519,INR,0.13,67.47,451.53
Prod297,Cus020,Mark011,2018-09-04,1,685,INR,0.1,68.5,616.5
Prod297,Cus020,Mark011,2018-09-05,1,171,INR,0.39,66.69,104.31
Prod297,Cus020,Mark011,2018-09-06,1,343,INR,-0.21,-72.03,415.03
Prod297,Cus020,Mark011,2018-09-07,1,347,INR,-0.09,-31.23,378.23
Prod297,Cus020,Mark011,2018-09-10,1,519,INR,0.28,145.32,373.68
Prod297,Cus020,Mark011,2018-09-11,1,519,INR,0.01,5.19,513.81
Prod297,Cus020,Mark011,2018-09-13,1,171,INR,0.34,58.14,112.86
Prod297,Cus020,Mark011,2018-09-14,1,519,INR,0.16,83.04,435.96
Prod297,Cus020,Mark011,2018-09-17,1,171,INR,-0.08,-13.68,184.68
Prod297,Cus020,Mark011,2018-09-18,1,685,INR,-0.2,-137,822
Prod297,Cus020,Mark011,2018-09-19,1,171,INR,-0.26,-44.46,215.46
Prod297,Cus020,Mark011,2018-09-20,1,690,INR,0.09,62.1,627.9
Prod297,Cus020,Mark011,2018-09-21,1,171,INR,0.23,39.33,131.67
Prod297,Cus020,Mark011,2018-09-24,1,171,INR,0,0,171
Prod297,Cus020,Mark011,2018-09-25,1,343,INR,-0.13,-44.59,387.59
Prod297,Cus020,Mark011,2018-09-26,1,343,INR,0.02,6.86,336.14
Prod297,Cus020,Mark011,2018-09-28,1,861,INR,0.12,103.32,757.68
Prod297,Cus020,Mark011,2018-10-02,1,347,INR,0.05,17.35,329.65
Prod297,Cus020,Mark011,2018-10-03,1,347,INR,-0.07,-24.29,371.29
Prod297,Cus020,Mark011,2018-10-04,1,1037,INR,-0.22,-228.14,1265.14
Prod297,Cus020,Mark011,2018-10-05,1,356,INR,-0.14,-49.84,405.84
Prod297,Cus020,Mark011,2018-10-08,1,1032,INR,0.02,20.64,1011.36
Prod297,Cus020,Mark011,2018-10-09,1,171,INR,0.4,68.4,102.6
Prod297,Cus020,Mark011,2018-10-11,1,171,INR,0.2,34.2,136.8
Prod297,Cus020,Mark011,2018-10-15,1,171,INR,-0.32,-54.72,225.72
Prod297,Cus020,Mark011,2018-10-17,1,1032,INR,-0.2,-206.4,1238.4
Prod297,Cus020,Mark011,2018-10-19,1,171,INR,0.09,15.39,155.61
Prod297,Cus020,Mark011,2018-10-22,1,519,INR,-0.23,-119.37,638.37
Prod297,Cus020,Mark011,2018-10-23,1,519,INR,0.02,10.38,508.62
Prod297,Cus020,Mark011,2018-10-25,1,171,INR,0.29,49.59,121.41
Prod297,Cus020,Mark011,2018-10-26,1,171,INR,0.39,66.69,104.31
Prod297,Cus020,Mark011,2018-10-30,1,171,INR,-0.26,-44.46,215.46
Prod297,Cus020,Mark011,2018-10-31,1,171,INR,0.04,6.84,164.16
Prod297,Cus020,Mark011,2018-11-02,1,519,INR,0.18,93.42,425.58
Prod297,Cus020,Mark011,2018-11-08,1,171,INR,-0.28,-47.88,218.88
Prod297,Cus020,Mark011,2018-11-12,1,861,INR,0.23,198.03,662.97
Prod297,Cus020,Mark011,2018-11-14,1,736,INR,0.18,132.48,603.52
Prod297,Cus020,Mark011,2018-11-20,1,1292,INR,-0.13,-167.96,1459.96
Prod297,Cus020,Mark011,2018-11-22,1,370,INR,-0.28,-103.6,473.6
Prod297,Cus020,Mark011,2018-11-26,1,366,INR,0.14,51.24,314.76
Prod297,Cus020,Mark011,2018-11-29,1,556,INR,0.27,150.12,405.88
Prod297,Cus020,Mark011,2018-12-03,1,370,INR,0.06,22.2,347.8
Prod297,Cus020,Mark011,2018-12-05,1,551,INR,0.06,33.06,517.94
Prod297,Cus020,Mark011,2018-12-06,1,556,INR,-0.06,-33.36,589.36
Prod297,Cus020,Mark011,2018-12-07,1,370,INR,-0.05,-18.5,388.5
Prod297,Cus020,Mark011,2018-12-13,1,370,INR,-0.22,-81.4,451.4
Prod297,Cus020,Mark011,2018-12-14,1,926,INR,0.19,175.94,750.06
Prod297,Cus020,Mark011,2018-12-18,1,741,INR,0.34,251.94,489.06
Prod297,Cus020,Mark011,2018-12-19,1,741,INR,0,0,741
Prod297,Cus020,Mark011,2018-12-21,1,366,INR,0.28,102.48,263.52
Prod297,Cus020,Mark011,2019-01-02,1,741,INR,0.34,251.94,489.06
Prod297,Cus020,Mark011,2019-01-11,1,551,INR,0.14,77.14,473.86
Prod297,Cus020,Mark011,2019-01-14,1,370,INR,0,0,370
Prod297,Cus020,Mark011,2019-01-16,1,556,INR,-0.33,-183.48,739.48
Prod297,Cus020,Mark011,2019-01-17,1,741,INR,-0.17,-125.97,866.97
Prod297,Cus020,Mark011,2019-01-22,1,921,INR,0.39,359.19,561.81
Prod297,Cus020,Mark011,2019-01-23,1,370,INR,0.33,122.1,247.9
Prod297,Cus020,Mark011,2019-01-25,1,1292,INR,-0.21,-271.32,1563.32
Prod297,Cus020,Mark011,2019-01-31,1,366,INR,-0.07,-25.62,391.62
Prod297,Cus020,Mark011,2019-02-01,1,366,INR,0.06,21.96,344.04
Prod297,Cus020,Mark011,2019-02-06,1,1111,INR,-0.04,-44.44,1155.44
Prod297,Cus020,Mark011,2019-02-07,1,551,INR,0.34,187.34,363.66
Prod297,Cus020,Mark011,2019-02-08,1,366,INR,0.01,3.66,362.34
Prod297,Cus020,Mark011,2019-02-12,1,370,INR,-0.29,-107.3,477.3
Prod297,Cus020,Mark011,2019-02-14,1,366,INR,0.26,95.16,270.84
Prod297,Cus020,Mark011,2019-02-18,1,926,INR,-0.19,-175.94,1101.94
Prod297,Cus020,Mark011,2019-02-27,1,551,INR,0.02,11.02,539.98
Prod297,Cus020,Mark011,2019-02-28,1,370,INR,-0.02,-7.4,377.4
Prod297,Cus020,Mark011,2019-03-04,1,741,INR,0.18,133.38,607.62
Prod297,Cus020,Mark011,2019-03-05,1,741,INR,-0.11,-81.51,822.51
Prod297,Cus020,Mark011,2019-03-06,1,370,INR,-0.32,-118.4,488.4
Prod297,Cus020,Mark011,2019-03-18,1,370,INR,-0.25,-92.5,462.5
Prod297,Cus020,Mark011,2019-03-19,1,556,INR,0.15,83.4,472.6
Prod297,Cus020,Mark011,2019-03-21,1,370,INR,0.1,37,333
Prod297,Cus020,Mark011,2019-03-27,1,741,INR,0.37,274.17,466.83
Prod297,Cus020,Mark011,2019-04-01,1,556,INR,-0.18,-100.08,656.08
Prod297,Cus020,Mark011,2019-04-02,1,556,INR,-0.15,-83.4,639.4
Prod297,Cus020,Mark011,2019-04-04,1,1296,INR,-0.35,-453.6,1749.6
Prod297,Cus020,Mark011,2019-04-12,1,370,INR,0.26,96.2,273.8
Prod297,Cus020,Mark011,2019-04-17,1,343,INR,-0.24,-82.32,425.32
Prod297,Cus020,Mark011,2019-04-19,1,514,INR,0.38,195.32,318.68
Prod297,Cus020,Mark011,2019-04-24,1,171,INR,-0.1,-17.1,188.1
Prod297,Cus020,Mark011,2019-04-26,1,856,INR,-0.27,-231.12,1087.12
Prod297,Cus020,Mark011,2019-04-29,1,514,INR,-0.08,-41.12,555.12
Prod297,Cus020,Mark011,2019-04-30,1,343,INR,-0.23,-78.89,421.89
Prod297,Cus020,Mark011,2019-05-06,1,171,INR,0.4,68.4,102.6
Prod297,Cus020,Mark011,2019-05-08,1,514,INR,0.2,102.8,411.2
Prod297,Cus020,Mark011,2019-05-10,1,343,INR,0.2,68.6,274.4
Prod297,Cus020,Mark011,2019-05-13,1,514,INR,-0.01,-5.14,519.14
Prod297,Cus020,Mark011,2019-05-15,1,685,INR,0.25,171.25,513.75
Prod297,Cus020,Mark011,2019-05-16,1,171,INR,0.07,11.97,159.03
Prod297,Cus020,Mark011,2019-05-17,1,171,INR,-0.05,-8.55,179.55
Prod297,Cus020,Mark011,2019-05-20,1,171,INR,-0.02,-3.42,174.42
Prod297,Cus020,Mark011,2019-05-21,1,514,INR,-0.01,-5.14,519.14
Prod297,Cus020,Mark011,2019-05-22,1,343,INR,-0.12,-41.16,384.16
Prod297,Cus020,Mark011,2019-05-24,1,343,INR,0.32,109.76,233.24
Prod297,Cus020,Mark011,2019-05-28,1,171,INR,-0.16,-27.36,198.36
Prod297,Cus020,Mark011,2019-05-29,1,171,INR,0.37,63.27,107.73
Prod297,Cus020,Mark011,2019-05-31,1,861,INR,0.07,60.27,800.73
Prod297,Cus020,Mark011,2019-06-03,1,856,INR,0.2,171.2,684.8
Prod297,Cus020,Mark011,2019-06-04,1,343,INR,0.31,106.33,236.67
Prod297,Cus020,Mark011,2019-06-05,1,343,INR,0.14,48.02,294.98
Prod297,Cus020,Mark011,2019-06-06,1,861,INR,-0.21,-180.81,1041.81
Prod297,Cus020,Mark011,2019-06-10,1,343,INR,0.14,48.02,294.98
Prod297,Cus020,Mark011,2019-06-11,1,514,INR,0.25,128.5,385.5
Prod297,Cus020,Mark011,2019-06-14,1,519,INR,0.17,88.23,430.77
Prod297,Cus020,Mark011,2019-06-18,1,685,INR,0.31,212.35,472.65
Prod297,Cus020,Mark011,2019-06-19,1,171,INR,0.31,53.01,117.99
Prod297,Cus020,Mark011,2019-06-20,1,171,INR,-0.12,-20.52,191.52
Prod297,Cus020,Mark011,2019-06-21,1,685,INR,0.39,267.15,417.85
Prod297,Cus020,Mark011,2019-06-24,1,514,INR,0.25,128.5,385.5
Prod297,Cus020,Mark011,2019-06-28,1,171,INR,-0.23,-39.33,210.33
Prod297,Cus020,Mark011,2019-07-01,1,514,INR,-0.26,-133.64,647.64
Prod297,Cus020,Mark011,2019-07-08,1,343,INR,0.39,133.77,209.23
Prod297,Cus020,Mark011,2019-07-09,1,171,INR,-0.16,-27.36,198.36
Prod297,Cus020,Mark011,2019-07-12,1,171,INR,0.15,25.65,145.35
Prod297,Cus020,Mark011,2019-07-16,1,1028,INR,-0.24,-246.72,1274.72
Prod297,Cus020,Mark011,2019-07-17,1,514,INR,0.19,97.66,416.34
Prod297,Cus020,Mark011,2019-07-19,1,171,INR,0.09,15.39,155.61
Prod297,Cus020,Mark011,2019-07-23,1,343,INR,-0.32,-109.76,452.76
Prod297,Cus020,Mark011,2019-07-24,1,343,INR,0.4,137.2,205.8
Prod297,Cus020,Mark011,2019-07-25,1,343,INR,-0.15,-51.45,394.45
Prod297,Cus020,Mark011,2019-07-30,1,856,INR,-0.35,-299.6,1155.6
Prod297,Cus020,Mark011,2019-07-31,1,856,INR,-0.35,-299.6,1155.6
Prod297,Cus020,Mark011,2019-08-02,1,343,INR,0.02,6.86,336.14
Prod297,Cus020,Mark011,2019-08-05,1,171,INR,0.33,56.43,114.57
Prod297,Cus020,Mark011,2019-08-06,1,856,INR,-0.09,-77.04,933.04
Prod297,Cus020,Mark011,2019-08-07,1,1199,INR,0.06,71.94,1127.06
Prod297,Cus020,Mark011,2019-08-19,1,500,INR,-0.04,-20,520
Prod297,Cus020,Mark011,2019-08-20,1,343,INR,-0.09,-30.87,373.87
Prod297,Cus020,Mark011,2019-08-21,1,1199,INR,-0.04,-47.96,1246.96
Prod297,Cus020,Mark011,2019-08-22,1,176,INR,0.29,51.04,124.96
Prod297,Cus020,Mark011,2019-08-23,1,171,INR,0.29,49.59,121.41
Prod297,Cus020,Mark011,2019-08-26,1,171,INR,0.31,53.01,117.99
Prod297,Cus020,Mark011,2019-08-29,1,690,INR,-0.08,-55.2,745.2
Prod297,Cus020,Mark011,2019-08-30,1,523,INR,0.31,162.13,360.87
Prod297,Cus020,Mark011,2019-09-02,1,176,INR,0.1,17.6,158.4
Prod297,Cus020,Mark011,2019-09-04,1,171,INR,0.28,47.88,123.12
Prod297,Cus020,Mark011,2019-09-05,1,523,INR,-0.32,-167.36,690.36
Prod297,Cus020,Mark011,2019-09-09,1,171,INR,-0.33,-56.43,227.43
Prod297,Cus020,Mark011,2019-09-11,1,352,INR,0.19,66.88,285.12
Prod297,Cus020,Mark011,2019-09-12,1,171,INR,0.2,34.2,136.8
Prod297,Cus020,Mark011,2019-09-13,1,514,INR,0.37,190.18,323.82
Prod297,Cus020,Mark011,2019-09-16,1,694,INR,-0.13,-90.22,784.22
Prod297,Cus020,Mark011,2019-09-17,1,866,INR,-0.27,-233.82,1099.82
Prod297,Cus020,Mark011,2019-09-20,1,171,INR,0.15,25.65,145.35
Prod297,Cus020,Mark011,2019-09-24,1,176,INR,0.25,44,132
Prod297,Cus020,Mark011,2019-09-26,1,694,INR,0.21,145.74,548.26
Prod297,Cus020,Mark011,2019-09-27,1,519,INR,0.25,129.75,389.25
Prod297,Cus020,Mark011,2019-09-30,1,343,INR,-0.11,-37.73,380.73
Prod297,Cus020,Mark011,2019-10-01,1,514,INR,0.17,87.38,426.62
Prod297,Cus020,Mark011,2019-10-02,1,347,INR,-0.06,-20.82,367.82
Prod297,Cus020,Mark011,2019-10-03,1,176,INR,-0.02,-3.52,179.52
Prod297,Cus020,Mark011,2019-10-04,1,171,INR,-0.03,-5.13,176.13
Prod297,Cus020,Mark011,2019-10-07,1,347,INR,0.14,48.58,298.42
Prod297,Cus020,Mark011,2019-10-08,1,343,INR,0.04,13.72,329.28
Prod297,Cus020,Mark011,2019-10-09,1,347,INR,0.01,3.47,343.53
Prod297,Cus020,Mark011,2019-10-10,1,523,INR,-0.17,-88.91,611.91
Prod297,Cus020,Mark011,2019-10-11,1,347,INR,-0.13,-45.11,392.11
Prod297,Cus020,Mark011,2019-10-12,1,347,INR,-0.35,-121.45,468.45
Prod297,Cus020,Mark011,2019-10-14,1,176,INR,0.15,26.4,149.6
Prod297,Cus020,Mark011,2019-10-15,1,519,INR,0.07,36.33,482.67
Prod297,Cus020,Mark011,2019-10-18,1,343,INR,-0.27,-92.61,435.61
Prod297,Cus020,Mark011,2019-10-21,1,523,INR,-0.34,-177.82,700.82
Prod297,Cus020,Mark011,2019-10-22,1,171,INR,0.27,46.17,124.83
Prod297,Cus020,Mark011,2019-10-23,1,343,INR,-0.09,-30.87,373.87
Prod297,Cus020,Mark011,2019-10-24,1,176,INR,0.02,3.52,172.48
Prod297,Cus020,Mark011,2019-10-28,1,343,INR,0.05,17.15,325.85
Prod297,Cus020,Mark011,2019-10-29,1,523,INR,0.03,15.69,507.31
Prod297,Cus020,Mark011,2019-10-30,1,347,INR,-0.29,-100.63,447.63
Prod297,Cus020,Mark011,2019-11-04,1,347,INR,-0.21,-72.87,419.87
Prod297,Cus020,Mark011,2019-11-05,1,171,INR,0.4,68.4,102.6
Prod297,Cus020,Mark011,2019-11-06,1,347,INR,0.34,117.98,229.02
Prod297,Cus020,Mark011,2019-11-07,1,347,INR,-0.15,-52.05,399.05
Prod297,Cus020,Mark011,2019-11-08,1,523,INR,-0.09,-47.07,570.07
Prod297,Cus020,Mark011,2019-11-11,1,690,INR,-0.13,-89.7,779.7
Prod297,Cus020,Mark011,2019-11-12,1,519,INR,-0.18,-93.42,612.42
Prod297,Cus020,Mark011,2019-11-15,1,171,INR,0.17,29.07,141.93
Prod297,Cus020,Mark011,2019-11-18,1,690,INR,-0.34,-234.6,924.6
Prod297,Cus020,Mark011,2019-11-19,1,171,INR,0.35,59.85,111.15
Prod297,Cus020,Mark011,2019-11-27,1,685,INR,0.2,137,548
Prod297,Cus020,Mark011,2019-12-02,1,176,INR,0.06,10.56,165.44
Prod297,Cus020,Mark011,2019-12-06,1,176,INR,-0.06,-10.56,186.56
Prod297,Cus020,Mark011,2019-12-17,1,523,INR,0.02,10.46,512.54
Prod297,Cus020,Mark011,2019-12-19,1,690,INR,-0.01,-6.9,696.9
Prod297,Cus020,Mark011,2019-12-20,1,519,INR,0.37,192.03,326.97
Prod297,Cus020,Mark011,2019-12-24,1,176,INR,-0.32,-56.32,232.32
Prod297,Cus020,Mark011,2019-12-30,1,347,INR,0.26,90.22,256.78
Prod297,Cus020,Mark011,2020-01-02,1,519,INR,0.33,171.27,347.73
Prod297,Cus020,Mark011,2020-01-13,1,569,INR,0.3,170.7,398.3
